1329	Wan S, Quinlan DJ, Agnelli G et al. Thrombolysis compared with $HEPARIN$ for the initial treatment of #PULMONARY EMBOLISM#	8	treats2	treats1	2
1330	This report is of the successful treatment of a patient with multiply $DRUG RESISTANT VISCERAL LEISHMANIASIS$ with a commercially prepared formulation of #LIPOSOMAL AMPHOTERICIN B# (L AmB) ('AmBisome', Vestar, San Dimas, California, USA.	7	treats1	treats2	1
1331	Fixed dose oral ximelagatran vs adjusted dose warfarin in nonvalvular atrial fibrillation requiring long term anticoagulation therapy at mean 20 months +  Outcomes                                 Event rate per     Difference patient y          (95% CI) Ximelagatran       $WARFARIN$ Any stroke (ischemic or hemorrhagic)   1.6%             1.2%         0.45% ( 0.13 to 1.0) ++ or #SYSTEMIC EMBOLISM MYOCARDIAL INFARCTION#                  1.0%             1.4%          0.4% { 0.9 to 0.2 +++.	8	treats2	treats1	2
1332	$PILOCARPINE$ may be prescribed to treat #XEROSTOMIA#	8	treats2	treats1	2
1333	Acne exacerbation may occur in the early weeks of treatment  Slow onset of clinical improvement; $TAZAROTENE$ gel and cream formulations are available in 0.05% concentration to treat #PSORIASIS#	8	treats2	treats1	2
1334	title=A placebo controlled, double blind study of the efficacy and safety of $[ARIPIPRAZOLE]$ in patients with #[ACUTE BIPOLAR MANIA]#	8	treats2	treats1	2
1335	Oehrberg S, Christiansen PE, Behnke K et al$PAROXETINE$ in the treatment of #PANIC DISORDER#: a randomised, double blind, placebo controlled study.	8	treats2	treats1	2
1336	Dismukes WE, Cloud G, Gallis HA et al. Treatment of $CRYPTOCOCCAL MENINGITIS$ with combination #AMPHOTERICIN B# and flucytosine for four as compared with six weeks.	7	treats1	treats2	1
1337	Both warfarin groups had lower rates for the main composite measure, nonfatal reinfarction, and $THROMBOEMBOLIC STROKE$ than the aspirin alone group (Table); the 2 #WARFARIN# groups did not differ for these outcomes.	7	treats1	treats2	1
1338	Cloud ML, Enas N, Offen WW et al$NIZATIDINE$ versus placebo in #ACTIVE BENIGN GASTRIC ULCER DISEASE#: an eight week, multicenter, randomized, double blind comparison.	8	treats2	treats1	2
1339	1]  Malik IA, Moid I, Aziz Z, Khan S, Suleman M. A randomized comparison of fluconazole with $AMPHOTERICIN B$ as empiric anti fungal agents in cancer patients with prolonged fever and #NEUTROPENIA#	8	treats2	treats1	2
1340	Multicenter comparison of clarithromycin and $AMOXICILLIN$ in the treatment of #ACUTE MAXILLARY SINUSITIS#	8	treats2	treats1	2
1341	Treatment  The current treatments include $VORICONAZOLE$ and liposomal amphotericin B. Newer findings suggest use of mild oral steroids for a longer period of time, preferably for 6 9 months in #ASPERGILLOSIS# in pulmonary segment.	8	treats2	treats1	2
1342	Illingworth DR. Mevinolin plus $COLESTIPOL$ in therapy for #SEVERE HETEROZYGOUS FAMILIAL HYPERCHOLESTEROLEMIA#	8	treats2	treats1	2
1343	1]  Rai KR, Peterson BL, Appelbaum FR, Kolitz J, Elias L, Shepherd L, et al. Fludarabine compared with $CHLORAMBUCIL$ as primary therapy for #CHRONIC LYMPHOCYTIC LEUKEMIA#	8	treats2	treats1	2
1344	Low dose unfractionated heparin, low molecular weight heparin, fondaparinux, and $WARFARIN$ have all been shown to be efficacious for #VTE# prevention in surgical patients.	8	treats2	treats1	2
1345	Ellis CN, Fradin MS, Hamilton TA et al. Duration of remission during $MAINTENANCE CYCLOSPORINE THERAPY$ for #PSORIASIS#: relationship to maintenance dose and degree of improvement during initial therapy.	8	treats2	treats1	2
1346	A phase II single dose trial of tapentadol 25mg 200mg, $[IBUPROFEN 400MG AND MORPHINE IR]$ 60mg was evaluated in #[POST SURGERY DENTAL PAIN]#	8	treats2	treats1	2
1347	Lansoprazole provided more effective and faster relief for heartburn than did omeprazole in erosive esophagitis  Keywords: Esophagitis $HEARTBURN$ Lansoprazole #OMEPRAZOLE#  ACP Journal Club.	7	treats1	treats2	1
1348	This approach has been taken with [$VACCINE$]s for mumps, measles, rubella, and [#HEPATITIS B#] .	8	treats2	treats1	2
1349	However, a placebo-controlled trial failed to show benefit with [$FLUOXETINE$] in 54 patients with [#DEPERSONALIZATION DISORDER#].	8	treats2	treats1	2
1350	$[INTRA ARTERIAL IODINE 131 LIPIODOL]$ administration Efficacy demonstrated in unresectable patients, those with portal #[VEIN THROMBUS]#	8	treats2	treats1	2
1351	138  Aldosterone antagonists   The aldosterone antagonists (i.e., $SPIRONOLACTONE$ and eplerenone) are another relatively old class of drugs with new data to support use in #HEART FAILURE#	8	treats2	treats1	2
1352	$FLUTICASONE PROPIONATE AEROSOL$ for the treatment of adults with #MILD TO MODERATE ASTHMA#	8	treats2	treats1	2
1353	In general, $CHONDROITIN SULFATE$ combined with these other agents was found to alleviate symptoms of #OSTEOARTHRITIS# compared to placebo.	8	treats2	treats1	2
1354	Small JG, Milstein V, Marhenke JD et al. Treatment outcome with $CLOZAPINE$ in tardive dyskinesia, neuroleptic sensitivity, and #TREATMENT RESISTANT PSYCHOSIS#	8	treats2	treats1	2
1355	Patients with transient risk factors for DVT (eg, immobilization, surgery) can discontinue warfarin after 3 to 6 mo. Patients with nonmodifiable risk factors (eg, hypercoagulability), spontaneous DVT with no known risk factors, or recurrent DVT and patients who have had $PE$ should take #WARFARIN# for at least 6 mo and probably for life unless complications occur.	7	treats1	treats2	1
1356	2]  Horowitz LN, Spielman SR, Greenspan AM, Mintz GS, Morganroth J, Brown R, et al. Use of amiodarone in the treatment of persistent and $PAROXYSMAL ATRIAL FIBRILLATION$ resistant to #QUINIDINE# therapy.	7	treats1	treats2	1
1357	Beer N, Gallegos I, Cohen A et al. Efficacy of $SUBLINGUAL NIFEDIPINE$ in the acute treatment of #SYSTEMIC HYPERTENSION#	8	treats2	treats1	2
1358	104 ,   152  Prevention of Avian $INFLUENZA A VIRUS INFECTIONS$   +  >     Oral  Dosage usually recommended for prophylaxis of seasonal influenza #A AND B VIRUS INFECTIONS# has been recommended.	7	treats1	treats2	1
1359	A study of 61 patients with $MYELODYSPLASTIC SYNDROME$ and normocellular or #HYPERCELLULAR BONE MARROW# who received antithymocyte globulin found that 34% became transfusion independent after treatment ( 31.	8	treats2	treats1	2
1360	1]  Sachs G, Chengappa KN, Suppes T, Mullen JA, Brecher M, Devine NA, et al. Quetiapine with lithium or $DIVALPROEX$ for the treatment of #BIPOLAR MANIA#: a randomized, double blind, placebo controlled study.	8	treats2	treats1	2
1361	Clopidogrel decreases $MI$ in patients treated with lytics and #ASPIRIN#  (4) , an accomplishment also claimed for the early invasive strategy with revascularization of the infarct artery.	7	treats1	treats2	1
1362	In combination with paracetamol and isometheptene, it is the active ingredient of medications for [$MIGRAINE$] and vascular headaches, including Epidrin and [#MIDRIN#].	7	treats1	treats2	1
1363	◊ Fluoxetine alone, at an average dose of 55 mg/d, was found to significantly benefit function and $ALLEVIATE PAIN AND FATIGUE$ as compared with placebo in a double blind randomized, controlled study of 60 #FEMALE PATIENTS WITH FMS# ( 99.	7	treats1	treats2	1
1364	 In two randomized trials with more than 2000 patients per trial, f$ONDAPARINUX W$as shown to be as effective and safe in the initial treatment of #ACUTE PROXIMAL DVT OR PE# as LMWH or UFH, respectively ( 27 ;  28.	8	treats2	treats1	2
1365	Some patients are able to prevent $[FLARES]$ with use of topical sunscreens and #[ORAL VITAMIN C]#.	7	treats1	treats2	1
1366	$HYDROXYUREA$ in the treatment of #POLYCYTHEMIA VERA#: a prospective study of 100 patients over a 20 year period.	8	treats2	treats1	2
1367	Montgomery SA, Manceaux A$FLUVOXAMINE$ in the treatment of #OBSESSIVE COMPULSIVE DISORDER#	8	treats2	treats1	2
1368	59   In addition, $DRONABINOL$ is approved for the treatment of #ANOREXIA# associated with weight loss in patients with AIDS (starting with 2.5 mg twice daily, before lunch and supper, and titrating to effect and tolerability.	8	treats2	treats1	2
1369	$AMANTADINE$ in the treatment of #PARKINSON'S DISEASE#	8	treats2	treats1	2
1370	The safety, efficacy and compliance of $TERAZOSIN THERAPY$ for #BENIGN PROSTATIC HYPERPLASIA#	8	treats2	treats1	2
1371	$LOW MOLECULAR WEIGHT HEPARIN$ for 7 days was more effective than compression stockings for preventing DVT in knee arthroscopy  Hematology/Thrombosis  About Star Ratings  Keywords: Arthroplasty, replacement, knee Fibrinolytic agents Heparin, #LOW MOLECULAR WEIGHT PULMONARY EMBOLISM STOCKINGS# compression Venous thromboembolism Venous Thrombosis  ACP Journal Club.	8	treats2	treats1	2
1372	244 ,   248 ,   268 ,   269 ,   288 ,   396 ,   379 ,   420 ,   423 ,   436  IDSA considers voriconazole the drug of choice for primary treatment of $INVASIVE ASPERGILLOSIS$ in most patients and #IV AMPHOTERICIN B LIPOSOMAL# the preferred alternative.	7	treats1	treats2	1
1373	CONCLUSIONS  In older patients with $MAJOR DEPRESSION$ who responded to treatment, long term maintenance treatment with #PAROXETINE# prevented recurrence of depression.	7	treats1	treats2	1
1374	Review: Interferon and nucleoside/tide analogues reduce risk for $HEPATOCELLULAR CANCER$ in patients with chronic hepatitis B  Gastroenterology Infectious Disease  About Star Ratings  Keywords: Hepatitis B #INTERFERON#s Nucleosides Nucleotides Neoplasms  ACP Journal Club.	7	treats1	treats2	1
1375	Evidence: • In large cohort studies, survival and complication free survival were significantly better in patients who received treatment with $INTERFERON$ for #CHRONIC HEPATITIS C# ( 8 ) and for chronic hepatitis B ( 9 ) as compared to patients who did not.	8	treats2	treats1	2
1376	1   If staphylococci resistant to penicillinase resistant penicillins (oxacillin resistant [methicillin resistant] $STAPHYLOCOCCI$ are prevalent in the hospital or community, empiric therapy of suspected #STAPHYLOCOCCAL INFECTIONS# should include another appropriate anti infective (e.g., vancomycin.	7	treats1	treats2	1
1377	$PAIN$ without inflammation is usually more safely treated with #ACETAMINOPHEN#	7	treats1	treats2	1
1378	[$MESNA$] is used therapeutically to reduce the incidence of haemorrhagic cystitis and [#HAEMATURIA#] when a patient receives ifosfamide or cyclophosphamide for cancer chemotherapy.	8	treats2	treats1	2
1379	STUDY SELECTION  Clinical trials and cohort studies were selected if they included patients with $TYPE 2 DIABETES$ lasted ≥ 1 month, compared #METFORMIN# alone or combined with other treatments with placebo or any other hypoglycemic therapy, and reported the number of patients and duration of treatment.	7	treats1	treats2	1
1380	$ORLISTAT$ in the long term treatment of #OBESITY# in primary care settings.	8	treats2	treats1	2
1381	$MIDODRINE (PROAMATINE$ is approved by the U.S. Food and Drug Administration (FDA) to treat #ORTHOSTATIC HYPOTENSION# a condition related to POTS.	8	treats2	treats1	2
1382	17 ,   20 ,   25  Combination therapy with $ARSENIC TRIOXIDE$ and tretinoin has been used as an alternative to chemotherapy for induction and postremission therapy in newly diagnosed #APL#   +   ; may consider use of these regimens in select patients who cannot tolerate standard anthracycline containing chemotherapy (e.g., geriatric patients with poor performance or patients with cardiac dysfunction.	8	treats2	treats1	2
1383	258 •   M$TUBERCULOSIS$  resistant to both isoniazid and #RIFAMPIN# (MDR TB) occurs.	7	treats1	treats2	1
1384	Because montelukast is efficacious for patients with $ASTHMA$ selected patients with mild asthma and rhinitis may be good candidates for #MONTELUKAST#.	7	treats1	treats2	1
1385	Other medications which may be effective include: fludrocortisone, [$MIDODRINE$], SSRIs such as paroxetine or sertraline, disopyramide, and, in health-care settings where a [#SYNCOPE#] is anticipated, atropine.	8	treats2	treats1	2
1386	[$HYOSCYAMINE$] is used to provide symptomatic relief to various gastrointestinal disorders including spasms, peptic ulcers, irritable bowel syndrome, diverticulitis, [#PANCREATITIS#], colic and cystitis.	8	treats2	treats1	2
1387	Austin CA, Cann PA, Jones TH et al. Exacerbation of diarrhea and pain in patients treated with $5 AMINOSALICYLIC ACID$ for #ULCERATIVE COLITIS#	8	treats2	treats1	2
1388	In combination with [$PARACETAMOL$] and isometheptene, it is the active ingredient of medications for [#MIGRAINE#] and vascular headaches, including Epidrin and Midrin.	8	treats2	treats1	2
1389	Wolkow R, March JS, Safferrman AZ et al. A placebo controlled trial of $SERTRALINE$ treatment for #PEDIATRIC OCD#	8	treats2	treats1	2
1390	One randomized controlled trial (RCT) in children showed that $MONTELUKAST$ plus budesonide improved #ASTHMA# control better than budesonide alone  (1).	8	treats2	treats1	2
1391	A 1984 study on $[COMPLICATED INFLUENZA]$ had found levamisole to be an effective inducer of interferon and had recommended its use in #[COMBINATION THERAPY]# for influenza.	7	treats1	treats2	1
1392	However, $[INSULIN GLARGINE]$ was associated with a lower incidence of #[SEVERE HYPOGLYCAEMIA]# compared with NPH insulin.	8	treats2	treats1	2
1393	Agents that have been used include albendazole, [$METRONIDAZOLE$] and cotrimoxazole for [#MYOSITIS#].	8	treats2	treats1	2
1394	A phase II single $[DOSE TRIAL OF TAPENTADOL 25MG 200MG]$ ibuprofen 400mg and morphine IR 60mg was evaluated in #[POST SURGERY DENTAL PAIN]#	8	treats2	treats1	2
1395	1]  Guillevin L, Cordier JF, Lhote F, Cohen P, Jarrousse B, Royer I, et al. A prospective, multicenter, randomized trial comparing steroids and pulse cyclophosphamide versus steroids and $ORAL CYCLOPHOSPHAMIDE$ in the treatment of #GENERALIZED WEGENER'S GRANULOMATOSIS#	8	treats2	treats1	2
1396	January 2010   Volume 152, Number 1  Therapeutics  Higher dose dabigatran reduced $STROKE$ but not major hemorrhage, more than #WARFARIN# in atrial fibrillation.	7	treats1	treats2	1
1397	For long term therapy of CMV retinitis in patients with HIV infection Valganciclovir  900 mg p.o., b.i.d., for 21 days, then 900 mg p.o., q.d., for maintenance  First choice  For CMV retinitis and other advanced $CMV INFECTIONS$ in immunocompromised patients #FOSCARNET#  90 mg/kg I.V. b.i.d.	7	treats1	treats2	1
1398	Evidence: • Four studies reported on evidence suggesting that the LNG IUS reduces $PAIN$ associated with #ENDOMETRIOSIS# which may last up to 3 years ( 48 ;  49 ;  50 ;  51.	7	treats1	treats2	1
1399	Van der Willigen AH, van der Hoek JCS, Wagenvoort JHT et al. Comparative double blind study of 200  and 400 mg $ENOXACIN$ given orally in the treatment of #ACUTE UNCOMPLICATED URETHRA GONORRHEA# in males.	8	treats2	treats1	2
1400	Heise T, Nosek L, Ronn BB et al. Lower within subject variability of insulin detemir in comparison to NPH insulin and $INSULIN GLARGINE$ in people with #TYPE 1 DIABETES#	8	treats2	treats1	2
1401	Like the other statins, [$PITAVASTATIN$] is indicated for [#HYPERCHOLESTEROLAEMIA#] and for the prevention of cardiovascular disease.	8	treats2	treats1	2
1402	[$FOMEPIZOLE$] has been shown to be highly effective as an antidote for [#ETHYLENE GLYCOL POISONING#].	8	treats2	treats1	2
1403	Treatment  $ORAL CANDIDIASIS$ can be treated with topical anti fungal drugs, such as #NYSTATIN# miconazole, Gentian violet or amphotericin B. Topical therapy is given as an oral suspension which is washed around the mouth and then swallowed by the patient.	7	treats1	treats2	1
1404	title=Reduction in cardiovascular events with [$ATORVASTATIN$] in 2,532 patients with [#TYPE 2 DIABETES#]: Anglo-Scandinavian Cardiac Outcomes Triallipid-lowering arm .	8	treats2	treats1	2
1405	The study by Boogaerts and colleagues, although limited by its open design and a slightly older amphotericin B patient group, showed that empiric itraconazole was as effective as empiric $AMPHOTERICIN B$ for eliminating fever and #NEUTROPENIA# in patients with hematologic cancer.	8	treats2	treats1	2
